id,date,mag,depth,latitude,longitude,Daerah_Terdampak,Populasi_Daerah,Meninggal,Hilang,Luka / Sakit,menderita_mengungsi,Rumah Rusak Berat,Rumah Rusak Sedang,Rumah Rusak Ringan,Rumah Terendam,Satuan Pendidikan Rusak,Rumah Ibadat Rusak,Fasilitas Pelayanan Kesehatan Rusak,Kantor Rusak,Jembatan Rusak
us6000mj34,2024-03-11,4.0,14.461,-9.5584,124.5089,MALAKA,194955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj34,2024-03-11,4.0,14.461,-9.5584,124.5089,SUMBA BARAT,131704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj34,2024-03-11,4.0,14.461,-9.5584,124.5089,TIMOR TENGAH SELATAN,470615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj34,2024-03-11,4.0,14.461,-9.5584,124.5089,TIMOR TENGAH UTARA,256375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj3j,2024-03-11,4.2,10.0,-4.1786,137.0468,DEIYAI,75160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj3j,2024-03-11,4.2,10.0,-4.1786,137.0468,INTAN JAYA,50499.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj3j,2024-03-11,4.2,10.0,-4.1786,137.0468,LANNY JAYA,194886.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj3j,2024-03-11,4.2,10.0,-4.1786,137.0468,MIMIKA,216468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj3j,2024-03-11,4.2,10.0,-4.1786,137.0468,NDUGA,108545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj3j,2024-03-11,4.2,10.0,-4.1786,137.0468,PANIAI,170303.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj3j,2024-03-11,4.2,10.0,-4.1786,137.0468,PUNCAK,111393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj3p,2024-03-11,4.4,72.406,-5.5742,131.9449,MALUKU TENGGARA,100560.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj3p,2024-03-11,4.4,72.406,-5.5742,131.9449,TUAL,75271.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj48,2024-03-12,4.1,112.681,3.7118,97.3197,ACEH BARAT DAYA,151828.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj48,2024-03-12,4.1,112.681,3.7118,97.3197,ACEH SELATAN,242200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj48,2024-03-12,4.1,112.681,3.7118,97.3197,ACEH TAMIANG,297387.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj48,2024-03-12,4.1,112.681,3.7118,97.3197,ACEH TENGAH,212118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj48,2024-03-12,4.1,112.681,3.7118,97.3197,ACEH TENGGARA,216264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj48,2024-03-12,4.1,112.681,3.7118,97.3197,ACEH TIMUR,436087.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj48,2024-03-12,4.1,112.681,3.7118,97.3197,GAYO LUES,93946.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj48,2024-03-12,4.1,112.681,3.7118,97.3197,LANGKAT,1048663.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj48,2024-03-12,4.1,112.681,3.7118,97.3197,NAGAN RAYA,166794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj4b,2024-03-11,4.2,35.0,0.0009,98.4934,NIAS SELATAN,324011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj69,2024-03-16,4.2,477.308,1.6138,122.2331,BUOL,164572.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj69,2024-03-16,4.2,477.308,1.6138,122.2331,GORONTALO UTARA,112140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj6x,2024-03-16,4.6,35.522,3.2463,126.8012,KEPULAUAN TALAUD,92484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj7c,2024-03-16,4.7,52.802,2.3458,128.6532,HALMAHERA UTARA,192714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj7c,2024-03-16,4.7,52.802,2.3458,128.6532,PULAU MOROTAI,67319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj8x,2024-03-16,4.4,81.634,-9.3738,118.9814,BIMA,179822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj8x,2024-03-16,4.4,81.634,-9.3738,118.9814,SUMBA BARAT,131704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj8x,2024-03-16,4.4,81.634,-9.3738,118.9814,SUMBA BARAT DAYA,351633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj8x,2024-03-16,4.4,81.634,-9.3738,118.9814,SUMBA TENGAH,73619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj8x,2024-03-16,4.4,81.634,-9.3738,118.9814,SUMBA TIMUR,261812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mj8x,2024-03-16,4.4,81.634,-9.3738,118.9814,TIMOR TENGAH SELATAN,470615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjex,2024-03-17,4.3,93.515,-9.1387,119.0952,BIMA,179822.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjex,2024-03-17,4.3,93.515,-9.1387,119.0952,DOMPU,260831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjex,2024-03-17,4.3,93.515,-9.1387,119.0952,MANGGARAI BARAT,281017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjex,2024-03-17,4.3,93.515,-9.1387,119.0952,SUMBA BARAT,131704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjex,2024-03-17,4.3,93.515,-9.1387,119.0952,SUMBA BARAT DAYA,351633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjex,2024-03-17,4.3,93.515,-9.1387,119.0952,SUMBA TENGAH,73619.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjex,2024-03-17,4.3,93.515,-9.1387,119.0952,SUMBA TIMUR,261812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjex,2024-03-17,4.3,93.515,-9.1387,119.0952,TIMOR TENGAH SELATAN,470615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjj2,2024-03-18,4.2,263.785,-8.0478,123.2786,ALOR,206952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjj2,2024-03-18,4.2,263.785,-8.0478,123.2786,FLORES TIMUR,257937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjj2,2024-03-18,4.2,263.785,-8.0478,123.2786,LEMBATA,145825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjk4,2024-03-18,4.9,35.211,1.5419,126.259,TERNATE,234885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjli,2024-03-12,4.1,131.918,4.2812,126.1981,KEPULAUAN SANGIHE,131811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjli,2024-03-12,4.1,131.918,4.2812,126.1981,KEPULAUAN TALAUD,92484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjlw,2024-03-12,4.0,20.929,-2.8966,129.8254,MALUKU TENGAH,375414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjlw,2024-03-12,4.0,20.929,-2.8966,129.8254,SERAM BAGIAN TIMUR,113036.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjly,2024-03-12,4.2,178.314,-8.2696,123.7433,ALOR,206952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjly,2024-03-12,4.2,178.314,-8.2696,123.7433,FLORES TIMUR,257937.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjly,2024-03-12,4.2,178.314,-8.2696,123.7433,LEMBATA,145825.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjqa,2024-03-19,4.9,57.173,1.1459,126.331,TERNATE,234885.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjqq,2024-03-19,4.5,161.916,-7.5295,127.6824,MALUKU BARAT DAYA,73476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjsi,2024-03-13,4.5,238.1,2.4283,128.53,HALMAHERA UTARA,192714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjsi,2024-03-13,4.5,238.1,2.4283,128.53,PULAU MOROTAI,67319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjst,2024-03-13,4.3,61.252,-3.8292,101.774,BENGKULU,371466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjst,2024-03-13,4.3,61.252,-3.8292,101.774,BENGKULU TENGAH,114037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjst,2024-03-13,4.3,61.252,-3.8292,101.774,BENGKULU UTARA,304053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjst,2024-03-13,4.3,61.252,-3.8292,101.774,SELUMA,196501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjt4,2024-03-14,4.5,49.974,3.584,126.6472,KEPULAUAN TALAUD,92484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjy1,2024-03-20,5.0,67.702,-2.0189,100.4628,KEPULAUAN MENTAWAI,94979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjy1,2024-03-20,5.0,67.702,-2.0189,100.4628,PESISIR SELATAN,469575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjy6,2024-03-20,4.6,148.278,-7.1405,129.0233,MALUKU BARAT DAYA,73476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyv,2024-03-14,4.3,64.945,-4.4541,102.8036,BENGKULU SELATAN,171459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyv,2024-03-14,4.3,64.945,-4.4541,102.8036,BENGKULU TENGAH,114037.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyv,2024-03-14,4.3,64.945,-4.4541,102.8036,EMPAT LAWANG,253317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyv,2024-03-14,4.3,64.945,-4.4541,102.8036,KAUR,122575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyv,2024-03-14,4.3,64.945,-4.4541,102.8036,LAHAT,412957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyv,2024-03-14,4.3,64.945,-4.4541,102.8036,MUARA ENIM,646315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyv,2024-03-14,4.3,64.945,-4.4541,102.8036,OGAN KOMERING ULU SELATAN,367407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyv,2024-03-14,4.3,64.945,-4.4541,102.8036,PAGAR ALAM,140373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyv,2024-03-14,4.3,64.945,-4.4541,102.8036,SELUMA,196501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyw,2024-03-14,4.1,160.093,-8.817,121.4697,ENDE,274602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyw,2024-03-14,4.1,160.093,-8.817,121.4697,MANGGARAI TIMUR,288901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyw,2024-03-14,4.1,160.093,-8.817,121.4697,NAGEKEO,147088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyw,2024-03-14,4.1,160.093,-8.817,121.4697,NGADA,165350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mjyw,2024-03-14,4.1,160.093,-8.817,121.4697,SIKKA,321879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk00,2024-03-20,4.9,154.783,-7.32,128.5769,MALUKU BARAT DAYA,73476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk1b,2024-03-15,4.4,79.546,-8.0829,108.1022,CIAMIS,1206914.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk1b,2024-03-15,4.4,79.546,-8.0829,108.1022,GARUT,2631146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk1b,2024-03-15,4.4,79.546,-8.0829,108.1022,PANGANDARAN,403231.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk1b,2024-03-15,4.4,79.546,-8.0829,108.1022,TASIKMALAYA,1792831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk1l,2024-03-15,4.2,67.379,-9.4155,123.7501,KUPANG,390658.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk1l,2024-03-15,4.2,67.379,-9.4155,123.7501,TIMOR TENGAH SELATAN,470615.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk1l,2024-03-15,4.2,67.379,-9.4155,123.7501,TIMOR TENGAH UTARA,256375.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk4w,2024-03-21,5.1,12.374,-2.008,137.4266,KEPULAUAN YAPEN,97559.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk4w,2024-03-21,5.1,12.374,-2.008,137.4266,MAMBERAMO RAYA,24049.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk4w,2024-03-21,5.1,12.374,-2.008,137.4266,SARMI,39753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk4w,2024-03-21,5.1,12.374,-2.008,137.4266,WAROPEN,31959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk7x,2024-03-16,4.5,10.837,-2.186,125.8073,KEPULAUAN SULA,100848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk7x,2024-03-16,4.5,10.837,-2.186,125.8073,PULAU TALIABU,53675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk86,2024-03-17,4.2,17.24,-2.8307,129.1983,MALUKU TENGAH,375414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mk86,2024-03-17,4.2,17.24,-2.8307,129.1983,SERAM BAGIAN BARAT,172740.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkds,2024-03-22,4.5,71.962,3.6607,126.246,KEPULAUAN SANGIHE,131811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkds,2024-03-22,4.5,71.962,3.6607,126.246,KEPULAUAN TALAUD,92484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkej,2024-03-22,5.6,10.0,-5.8155,112.3187,BANGKALAN,995438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkej,2024-03-22,5.6,10.0,-5.8155,112.3187,LAMONGAN,1202310.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
us6000mkej,2024-03-22,5.6,10.0,-5.8155,112.3187,SUMENEP,1093150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkej,2024-03-22,5.6,10.0,-5.8155,112.3187,SURABAYA,2908309.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
us6000mkf6,2024-03-22,5.2,10.0,-5.909,112.3829,BANGKALAN,995438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkf6,2024-03-22,5.2,10.0,-5.909,112.3829,LAMONGAN,1202310.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
us6000mkf6,2024-03-22,5.2,10.0,-5.909,112.3829,SUMENEP,1093150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkf6,2024-03-22,5.2,10.0,-5.909,112.3829,SURABAYA,2908309.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
us6000mkfz,2024-03-22,6.4,9.471,-5.8754,112.3646,BANGKALAN,995438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkfz,2024-03-22,6.4,9.471,-5.8754,112.3646,LAMONGAN,1202310.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
us6000mkfz,2024-03-22,6.4,9.471,-5.8754,112.3646,SUMENEP,1093150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkfz,2024-03-22,6.4,9.471,-5.8754,112.3646,SURABAYA,2908309.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
us6000mkgc,2024-03-22,4.7,10.0,-5.8687,112.4593,BANGKALAN,995438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkgc,2024-03-22,4.7,10.0,-5.8687,112.4593,LAMONGAN,1202310.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
us6000mkgc,2024-03-22,4.7,10.0,-5.8687,112.4593,SUMENEP,1093150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkgc,2024-03-22,4.7,10.0,-5.8687,112.4593,SURABAYA,2908309.0,0.0,0.0,1.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
us6000mkhe,2024-03-18,4.4,139.799,4.0034,125.402,KEPULAUAN SANGIHE,131811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mknq,2024-03-23,4.7,52.6,-4.652,101.9841,BENGKULU UTARA,304053.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkqg,2024-03-23,5.3,62.692,-4.5597,102.7307,BENGKULU SELATAN,171459.0,0.0,0.0,0.0,575.0,8.0,19.0,88.0,0.0,0.0,3.0,0.0,0.0,0.0
us6000mkqg,2024-03-23,5.3,62.692,-4.5597,102.7307,EMPAT LAWANG,253317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkqg,2024-03-23,5.3,62.692,-4.5597,102.7307,KAUR,122575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkqg,2024-03-23,5.3,62.692,-4.5597,102.7307,LAHAT,412957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkqg,2024-03-23,5.3,62.692,-4.5597,102.7307,MUARA ENIM,646315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkqg,2024-03-23,5.3,62.692,-4.5597,102.7307,OGAN KOMERING ULU SELATAN,367407.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkqg,2024-03-23,5.3,62.692,-4.5597,102.7307,PAGAR ALAM,140373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkqg,2024-03-23,5.3,62.692,-4.5597,102.7307,SELUMA,196501.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkv6,2024-03-24,4.9,116.455,-0.1493,123.0219,BANGGAI,380857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkv6,2024-03-24,4.9,116.455,-0.1493,123.0219,BOLAANG MONGONDOW SELATAN,66545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkv6,2024-03-24,4.9,116.455,-0.1493,123.0219,BONE BOLANGO,157511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkv6,2024-03-24,4.9,116.455,-0.1493,123.0219,GORONTALO,216263.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkv6,2024-03-24,4.9,116.455,-0.1493,123.0219,TOJO UNA-UNA,154833.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkvx,2024-03-24,5.7,62.174,-9.4207,122.1832,ENDE,274602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkvx,2024-03-24,5.7,62.174,-9.4207,122.1832,SIKKA,321879.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkyp,2024-03-24,5.1,42.523,-1.7427,133.2473,MANOKWARI SELATAN,25554.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkyp,2024-03-24,5.1,42.523,-1.7427,133.2473,PEGUNUNGAN ARFAK,33369.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkyp,2024-03-24,5.1,42.523,-1.7427,133.2473,TAMBRAUW,15397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkyp,2024-03-24,5.1,42.523,-1.7427,133.2473,TELUK BINTUNI,66335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkz6,2024-03-24,4.7,114.644,-7.4873,108.6034,BANJAR,187330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkz6,2024-03-24,4.7,114.644,-7.4873,108.6034,BANYUMAS,1696943.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
us6000mkz6,2024-03-24,4.7,114.644,-7.4873,108.6034,BREBES,1804270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
